No., time, AT, AT_MIN, AT_MAX, RH, RH_MIN, RH_MAX, WS, WS_MIN, WS_MAX, WD, RainDaily, RainMonthly, RainYearly, AP, AP_MIN, AP_MAX, SM, ST, LW, SR, HRSSUN,datetime
38,03:05:00,13.1,13.1,13.1,93.0,92.0,93.0,0.0,0.0,4.7,0.0,0.0,8.4,178.5,774.7,774.7,774.8,24.0,18.5,0.4,-1.5,0.0,2023-08-03 03:05:00
39,03:10:00,13.1,13.1,13.1,94.0,94.0,94.0,0.0,0.0,2.5,0.0,0.0,8.4,178.5,774.7,774.7,774.8,24.0,18.6,0.4,-1.5,0.0,2023-08-03 03:10:00
40,03:15:00,13.0,13.0,13.1,94.0,94.0,94.0,0.0,0.0,1.4,0.0,0.0,8.4,178.5,774.8,774.7,774.8,24.0,18.5,0.4,-1.4,0.0,2023-08-03 03:15:00
41,03:20:00,13.0,13.0,13.0,93.0,93.0,94.0,2.5,0.0,5.8,316.0,0.0,8.4,178.5,774.7,774.7,774.8,24.0,18.5,0.3,-0.8,0.0,2023-08-03 03:20:00
42,03:25:00,13.0,13.0,13.0,93.0,93.0,93.0,2.2,0.0,4.0,358.0,0.0,8.4,178.5,774.7,774.7,774.7,24.0,18.5,0.4,-1.1,0.0,2023-08-03 03:25:00
43,03:30:00,13.0,13.0,13.0,94.0,93.0,94.0,0.0,0.0,1.8,0.0,0.0,8.4,178.5,774.6,774.6,774.7,24.0,18.5,0.4,-1.4,0.0,2023-08-03 03:30:00
44,03:35:00,13.0,13.0,13.0,94.0,93.0,94.0,1.4,0.0,2.5,21.0,0.0,8.4,178.5,774.4,774.4,774.5,24.0,18.5,0.4,-1.1,0.0,2023-08-03 03:35:00
45,03:40:00,12.9,12.9,13.0,94.0,94.0,95.0,1.4,0.0,2.2,255.0,0.0,8.4,178.5,774.4,774.4,774.5,24.0,18.5,0.4,-1.3,0.0,2023-08-03 03:40:00
46,03:45:00,13.1,12.9,13.1,92.0,92.0,93.0,0.0,0.0,5.0,0.0,0.0,8.4,178.5,774.5,774.5,774.5,24.0,18.5,0.4,-0.5,0.0,2023-08-03 03:45:00
47,03:50:00,13.3,13.1,13.3,90.0,90.0,91.0,3.6,0.0,6.5,239.0,0.0,8.4,178.5,774.5,774.4,774.5,24.0,18.5,0.3,-0.4,0.0,2023-08-03 03:50:00
48,03:55:00,13.4,13.3,13.4,88.0,88.0,89.0,0.0,0.0,5.8,0.0,0.0,8.4,178.5,774.3,774.3,774.5,24.0,18.5,0.3,-0.6,0.0,2023-08-03 03:55:00
49,04:00:00,13.4,13.4,13.4,89.0,88.0,90.0,1.1,0.0,3.2,51.0,0.0,8.4,178.5,774.5,774.4,774.5,24.0,18.5,0.3,-1.7,0.0,2023-08-03 04:00:00
50,04:05:00,13.3,13.3,13.4,90.0,89.0,90.0,1.4,0.0,2.9,322.0,0.0,8.4,178.5,774.4,774.4,774.5,24.0,18.5,0.3,-1.4,0.0,2023-08-03 04:05:00
51,04:10:00,13.3,13.3,13.3,89.0,89.0,89.0,1.4,0.0,2.9,311.0,0.0,8.4,178.5,774.3,774.3,774.4,24.0,18.5,0.3,-1.4,0.0,2023-08-03 04:10:00
52,04:15:00,13.2,13.2,13.3,90.0,89.0,90.0,2.2,0.0,4.3,343.0,0.0,8.4,178.5,774.3,774.3,774.3,24.0,18.5,0.3,-1.5,0.0,2023-08-03 04:15:00
53,04:20:00,13.2,13.2,13.2,92.0,91.0,92.0,0.0,0.0,3.2,0.0,0.0,8.4,178.5,774.4,774.3,774.4,24.0,18.5,0.4,-2.0,0.0,2023-08-03 04:20:00
54,04:25:00,13.0,13.0,13.1,91.0,91.0,92.0,0.0,0.0,2.2,0.0,0.0,8.4,178.5,774.3,774.3,774.4,24.0,18.5,0.4,-1.8,0.0,2023-08-03 04:25:00
55,04:30:00,13.0,13.0,13.0,92.0,90.0,92.0,1.4,0.0,2.2,349.0,0.0,8.4,178.5,774.4,774.3,774.4,24.0,18.5,0.4,-1.7,0.0,2023-08-03 04:30:00
56,04:35:00,12.9,12.9,13.0,94.0,93.0,94.0,0.0,0.0,2.2,0.0,0.0,8.4,178.5,774.5,774.4,774.5,24.0,18.5,0.5,-1.8,0.0,2023-08-03 04:35:00
57,04:40:00,12.8,12.8,12.9,94.0,94.0,94.0,0.0,0.0,1.4,0.0,0.0,8.4,178.5,774.5,774.5,774.5,24.0,18.5,0.5,-1.7,0.0,2023-08-03 04:40:00
58,04:45:00,12.7,12.7,12.8,94.0,94.0,94.0,1.4,0.0,2.9,304.0,0.0,8.4,178.5,774.6,774.5,774.6,24.0,18.5,0.5,-1.9,0.0,2023-08-03 04:45:00
59,04:50:00,12.7,12.6,12.7,94.0,94.0,94.0,1.4,0.0,3.2,308.0,0.0,8.4,178.5,774.6,774.6,774.7,24.0,18.5,0.5,-1.8,0.0,2023-08-03 04:50:00
60,04:55:00,12.5,12.5,12.7,95.0,94.0,95.0,0.0,0.0,2.2,0.0,0.0,8.4,178.5,774.7,774.6,774.7,24.0,18.5,0.6,-2.6,0.0,2023-08-03 04:55:00
61,05:00:00,12.4,12.4,12.5,95.0,95.0,95.0,0.0,0.0,2.2,0.0,0.0,8.4,178.5,774.6,774.6,774.7,24.0,18.5,0.6,-3.0,0.0,2023-08-03 05:00:00
62,05:05:00,12.3,12.3,12.4,96.0,95.0,96.0,0.0,0.0,1.4,0.0,0.0,8.4,178.5,774.7,774.7,774.7,24.0,18.5,0.6,-3.6,0.0,2023-08-03 05:05:00
63,05:10:00,12.2,12.2,12.3,96.0,96.0,96.0,1.4,0.0,2.5,217.0,0.0,8.4,178.5,774.8,774.8,774.8,24.0,18.5,0.6,-3.2,0.0,2023-08-03 05:10:00
64,05:15:00,12.0,12.0,12.2,96.0,96.0,96.0,2.9,0.0,4.0,214.0,0.0,8.4,178.5,774.8,774.8,774.9,24.0,18.5,0.6,-3.0,0.0,2023-08-03 05:15:00
65,05:20:00,12.0,12.0,12.0,96.0,96.0,97.0,2.2,0.0,4.0,236.0,0.0,8.4,178.5,775.0,774.8,775.0,24.0,18.5,0.6,-2.0,0.0,2023-08-03 05:20:00
66,05:25:00,12.0,12.0,12.0,96.0,96.0,96.0,1.1,0.0,2.9,151.0,0.0,8.4,178.5,774.9,774.9,774.9,24.0,18.5,0.7,-2.3,0.0,2023-08-03 05:25:00
67,05:30:00,12.0,12.0,12.0,97.0,96.0,97.0,0.0,0.0,2.2,0.0,0.0,8.4,178.5,775.0,774.9,775.0,24.0,18.5,0.7,-1.5,0.0,2023-08-03 05:30:00
68,05:35:00,11.9,11.9,12.0,97.0,97.0,97.0,1.4,0.0,1.8,170.0,0.0,8.4,178.5,775.0,774.9,775.0,24.0,18.5,0.7,-1.3,0.0,2023-08-03 05:35:00
69,05:40:00,11.9,11.9,11.9,97.0,97.0,97.0,0.0,0.0,2.9,0.0,0.0,8.4,178.5,775.0,774.9,775.0,24.0,18.5,0.7,-0.4,0.0,2023-08-03 05:40:00
70,05:45:00,11.8,11.8,11.9,97.0,97.0,97.0,1.4,0.0,2.5,228.0,0.0,8.4,178.5,775.0,775.0,775.0,24.0,18.5,0.8,0.5,0.0,2023-08-03 05:45:00
71,05:55:00,12.0,12.0,12.0,97.0,96.0,97.0,1.4,0.0,2.2,7.0,0.0,8.4,178.5,775.0,775.0,775.1,24.0,18.4,0.8,6.9,0.0,2023-08-03 05:55:00
72,06:00:00,11.9,11.9,12.0,98.0,97.0,98.0,0.0,0.0,2.2,0.0,0.0,8.4,178.5,775.1,775.0,775.1,24.0,18.5,0.8,13.0,0.0,2023-08-03 06:00:00
73,06:05:00,12.0,11.9,12.0,98.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,8.4,178.5,775.1,775.1,775.1,24.0,18.5,0.8,21.2,0.0,2023-08-03 06:05:00
74,06:10:00,12.0,12.0,12.0,98.0,98.0,98.0,0.0,0.0,2.5,0.0,0.0,8.4,178.5,775.1,775.1,775.1,24.0,18.4,0.8,42.5,0.0,2023-08-03 06:10:00
75,06:15:00,12.0,12.0,12.0,99.0,98.0,99.0,1.8,0.0,3.2,2.0,0.0,8.4,178.5,775.1,775.1,775.1,24.0,18.4,0.8,54.8,0.0,2023-08-03 06:15:00
76,06:20:00,12.0,12.0,12.0,99.0,99.0,99.0,0.0,0.0,3.2,0.0,0.0,8.4,178.5,775.1,775.0,775.1,24.0,18.4,0.9,72.0,0.0,2023-08-03 06:20:00
77,06:25:00,12.3,12.0,12.3,98.0,98.0,99.0,2.5,0.0,2.9,360.0,0.0,8.4,178.5,775.1,775.1,775.2,24.0,18.5,0.9,137.0,0.0,2023-08-03 06:25:00
78,06:30:00,12.9,12.4,12.9,97.0,97.0,98.0,2.2,0.0,3.6,346.0,0.0,8.4,178.5,775.2,775.1,775.2,24.0,18.4,0.9,164.2,0.0,2023-08-03 06:30:00
79,06:35:00,13.6,13.0,13.6,95.0,94.0,95.0,0.0,0.0,4.7,0.0,0.0,8.4,178.5,775.2,775.2,775.3,24.0,18.4,0.6,178.6,0.0,2023-08-03 06:35:00
80,06:40:00,14.4,13.7,14.4,90.0,90.0,93.0,2.2,0.0,3.6,59.0,0.0,8.4,178.5,775.2,775.2,775.3,24.0,18.4,0.3,187.2,0.0,2023-08-03 06:40:00
81,06:45:00,14.8,14.5,14.8,86.0,86.0,89.0,2.5,0.0,4.3,353.0,0.0,8.4,178.5,775.3,775.2,775.3,24.0,18.4,0.2,179.5,0.0,2023-08-03 06:45:00
82,06:50:00,15.2,14.9,15.2,84.0,84.0,87.0,2.2,0.0,4.0,18.0,0.0,8.4,178.5,775.2,775.2,775.3,24.0,18.4,0.2,179.8,0.0,2023-08-03 06:50:00
83,06:55:00,15.3,15.3,15.4,83.0,83.0,85.0,2.5,0.0,4.0,36.0,0.0,8.4,178.5,775.3,775.2,775.3,24.0,18.4,0.2,205.9,0.0,2023-08-03 06:55:00
84,07:00:00,15.4,15.4,15.4,83.0,82.0,84.0,4.0,0.0,7.9,25.0,0.0,8.4,178.5,775.4,775.2,775.4,24.0,18.4,0.2,188.5,0.0,2023-08-03 07:00:00
85,07:05:00,15.4,15.3,15.4,82.0,82.0,86.0,4.3,0.0,7.9,21.0,0.0,8.4,178.5,775.4,775.4,775.5,24.0,18.4,0.2,239.5,0.0,2023-08-03 07:05:00
86,07:10:00,15.4,15.4,15.4,83.0,81.0,83.0,3.6,1.1,7.2,23.0,0.0,8.4,178.5,775.4,775.3,775.4,24.0,18.4,0.2,187.3,0.0,2023-08-03 07:10:00
87,07:15:00,15.9,15.5,15.9,79.0,79.0,84.0,5.0,0.0,8.6,54.0,0.0,8.4,178.5,775.4,775.4,775.5,24.0,18.4,0.2,286.4,0.0,2023-08-03 07:15:00
88,07:20:00,15.8,15.8,15.8,80.0,78.0,80.0,2.5,0.0,9.0,2.0,0.0,8.4,178.5,775.5,775.4,775.5,24.0,18.4,0.2,302.2,0.0,2023-08-03 07:20:00
89,07:25:00,15.8,15.8,15.9,80.0,79.0,82.0,3.6,1.4,6.8,26.0,0.0,8.4,178.5,775.5,775.4,775.5,24.0,18.4,0.2,330.4,0.0,2023-08-03 07:25:00
90,07:30:00,16.3,16.0,16.3,78.0,78.0,81.0,2.5,0.0,6.5,47.0,0.0,8.4,178.5,775.5,775.5,775.5,24.0,18.4,0.2,353.0,0.0,2023-08-03 07:30:00
91,07:35:00,16.5,16.5,16.6,75.0,75.0,80.0,4.3,0.0,6.1,62.0,0.0,8.4,178.5,775.5,775.4,775.5,24.0,18.4,0.2,384.9,0.0,2023-08-03 07:35:00
92,07:40:00,16.6,16.6,16.6,76.0,75.0,76.0,2.5,0.0,7.2,38.0,0.0,8.4,178.5,775.5,775.4,775.5,24.0,18.4,0.2,403.5,0.0,2023-08-03 07:40:00
93,07:45:00,17.0,16.6,17.0,74.0,74.0,77.0,2.9,0.0,7.9,64.0,0.0,8.4,178.5,775.4,775.4,775.5,24.0,18.4,0.2,433.3,0.0,2023-08-03 07:45:00
94,07:50:00,17.3,17.0,17.3,73.0,71.0,76.0,5.8,0.0,7.2,25.0,0.0,8.4,178.5,775.5,775.4,775.6,24.0,18.4,0.2,454.1,0.0,2023-08-03 07:50:00
95,07:55:00,17.4,17.3,17.5,72.0,71.0,76.0,4.7,0.0,8.3,58.0,0.0,8.4,178.5,775.5,775.5,775.6,24.0,18.3,0.2,478.0,0.0,2023-08-03 07:55:00
96,08:00:00,17.5,17.2,17.5,74.0,69.0,74.0,0.0,0.0,7.9,0.0,0.0,8.4,178.5,775.6,775.6,775.6,24.0,18.4,0.2,500.3,0.0,2023-08-03 08:00:00
97,08:05:00,17.8,17.5,17.9,71.0,71.0,74.0,2.9,0.0,11.2,12.0,0.0,8.4,178.5,775.7,775.5,775.7,24.0,18.3,0.2,525.9,0.0,2023-08-03 08:05:00
98,08:10:00,17.6,17.5,17.8,70.0,69.0,75.0,2.5,0.0,9.4,130.0,0.0,8.4,178.5,775.6,775.5,775.6,24.0,18.4,0.2,553.2,0.0,2023-08-03 08:10:00
99,08:15:00,17.8,17.5,17.8,70.0,70.0,72.0,2.9,0.0,8.3,360.0,0.0,8.4,178.5,775.6,775.6,775.6,24.0,18.3,0.2,581.6,0.0,2023-08-03 08:15:00
100,08:20:00,18.1,18.0,18.3,66.0,66.0,69.0,4.0,0.0,8.3,89.0,0.0,8.4,178.5,775.7,775.6,775.7,24.0,18.3,0.2,622.6,0.0,2023-08-03 08:20:00
101,08:25:00,18.4,17.9,18.4,68.0,68.0,70.0,4.0,0.0,7.9,59.0,0.0,8.4,178.5,775.7,775.7,775.7,24.0,18.3,0.2,641.3,0.0,2023-08-03 08:25:00
102,08:30:00,18.8,18.5,18.8,69.0,67.0,69.0,2.9,2.2,8.3,21.0,0.0,8.4,178.5,775.7,775.6,775.8,24.0,18.3,0.2,666.2,0.0,2023-08-03 08:30:00
103,08:40:00,19.1,18.8,19.1,69.0,64.0,69.0,1.1,0.0,6.8,6.0,0.0,8.4,178.5,775.7,775.6,775.8,24.0,18.3,0.2,646.4,0.0,2023-08-03 08:40:00
104,08:45:00,19.4,19.2,19.4,62.0,62.0,70.0,2.5,0.0,7.2,78.0,0.0,8.4,178.5,775.7,775.6,775.7,24.0,18.3,0.2,499.2,0.0,2023-08-03 08:45:00
105,08:50:00,19.5,19.3,19.5,68.0,63.0,68.0,1.1,0.0,10.1,109.0,0.0,8.4,178.5,775.8,775.7,775.8,24.0,18.3,0.2,686.1,0.0,2023-08-03 08:50:00
106,08:55:00,19.4,19.3,19.6,63.0,61.0,68.0,3.2,0.0,8.3,27.0,0.0,8.4,178.5,775.7,775.7,775.8,24.0,18.3,0.2,722.4,0.0,2023-08-03 08:55:00
107,09:00:00,19.6,19.4,19.6,59.0,59.0,67.0,2.2,0.0,7.6,333.0,0.0,8.4,178.5,775.8,775.7,775.8,24.0,18.3,0.2,758.7,0.0,2023-08-03 09:00:00
108,09:05:00,20.1,19.7,20.1,56.0,56.0,64.0,4.3,0.0,7.2,24.0,0.0,8.4,178.5,775.8,775.7,775.9,24.0,18.3,0.2,795.6,0.0,2023-08-03 09:05:00
109,09:10:00,20.0,20.0,20.2,58.0,56.0,58.0,4.0,0.0,8.6,95.0,0.0,8.4,178.5,775.9,775.7,775.9,24.0,18.3,0.2,819.6,0.0,2023-08-03 09:10:00
110,09:15:00,20.2,20.0,20.2,64.0,57.0,64.0,1.8,0.0,6.1,4.0,0.0,8.4,178.5,775.8,775.7,775.8,24.0,18.3,0.2,792.0,0.0,2023-08-03 09:15:00
111,09:20:00,20.8,20.3,20.8,58.0,58.0,64.0,3.6,0.0,6.1,66.0,0.0,8.4,178.5,775.9,775.8,775.9,24.0,18.3,0.2,742.2,0.0,2023-08-03 09:20:00
112,09:25:00,20.9,20.9,21.0,56.0,55.0,58.0,3.6,0.0,6.5,353.0,0.0,8.4,178.5,775.9,775.9,775.9,24.0,18.3,0.2,792.5,0.0,2023-08-03 09:25:00
113,09:30:00,21.0,20.9,21.1,60.0,60.0,62.0,5.4,0.0,10.4,15.0,0.0,8.4,178.5,775.9,775.9,775.9,24.0,18.3,0.2,887.3,0.0,2023-08-03 09:30:00
114,09:35:00,21.1,21.0,21.1,57.0,56.0,60.0,4.7,1.1,12.6,50.0,0.0,8.4,178.5,776.0,775.9,776.0,24.0,18.3,0.2,916.3,0.0,2023-08-03 09:35:00
115,09:40:00,21.2,21.1,21.2,60.0,57.0,60.0,1.4,0.0,12.2,8.0,0.0,8.4,178.5,775.8,775.8,776.0,24.0,18.3,0.2,910.2,0.0,2023-08-03 09:40:00
116,09:45:00,20.6,20.6,21.2,56.0,56.0,61.0,2.2,0.0,10.1,279.0,0.0,8.4,178.5,775.9,775.8,775.9,24.0,18.3,0.2,765.5,0.0,2023-08-03 09:45:00
117,09:50:00,20.4,20.4,20.6,59.0,55.0,64.0,1.4,0.0,6.1,78.0,0.0,8.4,178.5,775.9,775.8,775.9,24.0,18.3,0.2,264.2,0.0,2023-08-03 09:50:00
118,09:55:00,20.4,20.4,20.6,57.0,54.0,61.0,0.0,0.0,6.8,0.0,0.0,8.4,178.5,775.9,775.8,776.0,24.0,18.3,0.2,199.5,0.0,2023-08-03 09:55:00
119,10:00:00,20.7,20.4,20.7,59.0,54.0,59.0,4.7,0.0,7.9,187.0,0.0,8.4,178.5,775.9,775.8,775.9,24.0,18.3,0.2,1053.7,0.0,2023-08-03 10:00:00
120,10:05:00,21.0,20.7,21.0,53.0,53.0,58.0,1.8,0.0,8.3,55.0,0.0,8.4,178.5,775.9,775.9,775.9,24.0,18.3,0.2,1005.4,0.0,2023-08-03 10:05:00
121,10:10:00,21.5,21.2,21.5,54.0,53.0,58.0,8.3,0.0,10.4,135.0,0.0,8.4,178.5,775.8,775.8,775.9,24.0,18.3,0.2,1041.2,0.0,2023-08-03 10:10:00
122,10:15:00,21.7,21.5,21.7,53.0,53.0,54.0,4.7,0.0,9.4,244.0,0.0,8.4,178.5,775.9,775.8,775.9,24.0,18.3,0.2,840.4,0.0,2023-08-03 10:15:00
123,10:20:00,22.0,21.7,22.0,52.0,51.0,56.0,11.2,0.0,14.8,60.0,0.0,8.4,178.5,775.8,775.8,775.9,24.0,18.3,0.2,1122.5,0.0,2023-08-03 10:20:00
124,10:25:00,22.0,21.8,22.0,54.0,51.0,55.0,5.0,0.0,14.0,144.0,0.0,8.4,178.5,775.9,775.8,775.9,24.0,18.2,0.2,1175.5,0.0,2023-08-03 10:25:00
125,10:30:00,21.9,21.9,22.0,54.0,51.0,54.0,5.0,0.0,15.5,55.0,0.0,8.4,178.5,775.8,775.8,775.9,24.0,18.3,0.2,1138.5,0.0,2023-08-03 10:30:00
126,10:35:00,21.5,21.5,22.0,53.0,53.0,57.0,0.0,0.0,11.5,0.0,0.0,8.4,178.5,775.8,775.8,775.9,24.0,18.3,0.2,258.6,0.0,2023-08-03 10:35:00
127,10:40:00,20.9,20.9,21.4,57.0,53.0,57.0,5.0,0.0,7.9,119.0,0.0,8.4,178.5,775.9,775.8,775.9,24.0,18.2,0.2,266.6,0.0,2023-08-03 10:40:00
128,10:45:00,20.7,20.7,20.8,57.0,57.0,59.0,4.0,0.0,10.1,100.0,0.0,8.4,178.5,775.9,775.9,775.9,24.0,18.3,0.2,361.6,0.0,2023-08-03 10:45:00
129,10:50:00,21.1,20.7,21.1,61.0,57.0,61.0,1.4,0.0,10.8,251.0,0.0,8.4,178.5,775.8,775.8,775.9,24.0,18.2,0.2,1202.8,0.0,2023-08-03 10:50:00
130,10:55:00,21.7,21.3,21.7,60.0,55.0,60.0,5.0,0.0,15.1,127.0,0.0,8.4,178.5,775.8,775.8,775.8,24.0,18.2,0.2,1162.7,0.0,2023-08-03 10:55:00
