No., time, AT, AT_MIN, AT_MAX, RH, RH_MIN, RH_MAX, WS, WS_MIN, WS_MAX, WD, RainDaily, RainMonthly, RainYearly, AP, AP_MIN, AP_MAX, SM, ST, LW, SR, HRSSUN,datetime
21,01:40:00,10.3,10.3,10.4,91.0,91.0,91.0,4.0,1.4,10.4,60.0,0.0,15.4,170.2,727.3,727.2,727.3,21.0,16.6,0.2,-4.4,0.0,2023-08-03 01:40:00
22,01:45:00,10.2,10.2,10.3,92.0,91.0,92.0,9.4,0.0,11.5,76.0,0.0,15.4,170.2,727.3,727.3,727.3,21.0,16.6,0.2,-4.5,0.0,2023-08-03 01:45:00
23,01:50:00,10.3,10.2,10.3,92.0,92.0,92.0,2.9,0.0,12.6,71.0,0.0,15.4,170.2,727.2,727.2,727.3,21.0,16.6,0.2,-4.3,0.0,2023-08-03 01:50:00
24,01:55:00,10.3,10.2,10.3,92.0,92.0,92.0,2.9,0.0,10.1,162.0,0.0,15.4,170.2,727.0,727.0,727.2,21.0,16.6,0.2,-4.3,0.0,2023-08-03 01:55:00
25,02:00:00,10.3,10.3,10.3,92.0,92.0,92.0,4.7,0.0,7.9,79.0,0.0,15.4,170.2,727.0,727.0,727.2,21.0,16.6,0.2,-4.5,0.0,2023-08-03 02:00:00
26,02:05:00,10.2,10.2,10.3,92.0,92.0,92.0,3.6,1.4,12.2,166.0,0.0,15.4,170.2,727.1,727.1,727.1,21.0,16.6,0.2,-4.4,0.0,2023-08-03 02:05:00
27,02:10:00,10.2,10.2,10.2,92.0,92.0,92.0,5.4,0.0,9.4,175.0,0.0,15.4,170.2,727.1,727.0,727.1,21.0,16.6,0.2,-4.5,0.0,2023-08-03 02:10:00
28,02:15:00,10.2,10.2,10.2,93.0,92.0,93.0,7.9,0.0,11.2,177.0,0.0,15.4,170.2,727.1,727.0,727.1,21.0,16.6,0.2,-4.5,0.0,2023-08-03 02:15:00
29,02:20:00,10.3,10.2,10.3,92.0,92.0,93.0,5.8,1.8,15.1,141.0,0.0,15.4,170.2,727.0,727.0,727.0,21.0,16.5,0.2,-3.7,0.0,2023-08-03 02:20:00
30,02:25:00,10.3,10.3,10.3,92.0,92.0,92.0,5.8,0.0,19.1,143.0,0.0,15.4,170.2,727.1,727.0,727.2,21.0,16.6,0.2,-3.7,0.0,2023-08-03 02:25:00
31,02:30:00,10.3,10.3,10.3,93.0,92.0,93.0,10.4,0.0,19.1,168.0,0.0,15.4,170.2,727.0,727.0,727.1,21.0,16.6,0.2,-4.0,0.0,2023-08-03 02:30:00
32,02:35:00,10.3,10.3,10.4,93.0,93.0,93.0,4.3,0.0,14.8,151.0,0.0,15.4,170.2,727.0,726.9,727.0,21.0,16.6,0.2,-4.3,0.0,2023-08-03 02:35:00
33,02:40:00,10.2,10.2,10.3,93.0,93.0,93.0,10.8,0.0,13.7,85.0,0.0,15.4,170.2,727.0,726.9,727.1,21.0,16.6,0.2,-4.5,0.0,2023-08-03 02:40:00
34,02:45:00,10.2,10.2,10.3,93.0,93.0,93.0,2.5,0.0,7.6,65.0,0.0,15.4,170.2,726.9,726.9,727.0,21.0,16.6,0.2,-4.8,0.0,2023-08-03 02:45:00
35,02:50:00,10.2,10.2,10.2,93.0,93.0,93.0,5.4,1.1,10.1,71.0,0.0,15.4,170.2,726.9,726.9,727.0,21.0,16.6,0.2,-4.3,0.0,2023-08-03 02:50:00
36,02:55:00,10.0,10.0,10.1,94.0,93.0,94.0,4.3,1.8,11.9,97.0,0.0,15.4,170.2,726.9,726.9,727.0,21.0,16.6,0.2,-2.3,0.0,2023-08-03 02:55:00
37,03:00:00,10.0,10.0,10.1,94.0,94.0,94.0,5.8,0.0,10.4,66.0,0.0,15.4,170.2,727.0,727.0,727.1,21.0,16.6,0.2,-2.4,0.0,2023-08-03 03:00:00
38,03:05:00,10.1,10.0,10.1,94.0,94.0,94.0,8.6,0.0,14.0,115.0,0.0,15.4,170.2,727.0,726.9,727.0,21.0,16.6,0.2,-2.0,0.0,2023-08-03 03:05:00
39,03:10:00,10.2,10.1,10.2,93.0,93.0,94.0,5.0,0.0,11.9,113.0,0.0,15.4,170.2,726.9,726.8,726.9,21.0,16.6,0.2,-2.2,0.0,2023-08-03 03:10:00
40,03:15:00,10.2,10.2,10.2,93.0,93.0,93.0,11.5,0.0,14.0,113.0,0.0,15.4,170.2,726.9,726.7,726.9,21.0,16.6,0.2,-2.5,0.0,2023-08-03 03:15:00
41,03:20:00,10.2,10.2,10.2,93.0,93.0,93.0,10.8,2.5,15.1,90.0,0.0,15.4,170.2,726.8,726.7,726.9,21.0,16.6,0.2,-2.5,0.0,2023-08-03 03:20:00
42,03:25:00,10.3,10.2,10.3,92.0,92.0,93.0,8.6,1.8,12.6,111.0,0.0,15.4,170.2,726.6,726.6,726.8,21.0,16.6,0.2,-2.2,0.0,2023-08-03 03:25:00
43,03:30:00,10.3,10.3,10.3,92.0,92.0,92.0,10.4,1.8,15.8,98.0,0.0,15.4,170.2,726.5,726.5,726.6,21.0,16.6,0.2,-1.8,0.0,2023-08-03 03:30:00
44,03:35:00,10.4,10.3,10.4,92.0,91.0,92.0,7.6,5.0,19.1,93.0,0.0,15.4,170.2,726.5,726.5,726.5,21.0,16.6,0.2,-1.4,0.0,2023-08-03 03:35:00
45,03:40:00,10.4,10.4,10.4,92.0,92.0,92.0,12.6,4.7,15.8,75.0,0.0,15.4,170.2,726.6,726.5,726.6,21.0,16.6,0.2,-1.5,0.0,2023-08-03 03:40:00
46,03:45:00,10.4,10.4,10.4,91.0,91.0,92.0,10.1,1.4,18.4,92.0,0.0,15.4,170.2,726.6,726.6,726.6,21.0,16.6,0.2,-1.3,0.0,2023-08-03 03:45:00
47,03:50:00,10.4,10.4,10.4,91.0,91.0,92.0,9.7,3.6,15.8,74.0,0.0,15.4,170.2,726.5,726.5,726.6,21.0,16.6,0.2,-1.7,0.0,2023-08-03 03:50:00
48,03:55:00,10.4,10.4,10.4,92.0,92.0,92.0,13.0,2.9,16.6,86.0,0.0,15.4,170.2,726.5,726.5,726.6,21.0,16.6,0.2,-1.6,0.0,2023-08-03 03:55:00
49,04:00:00,10.3,10.3,10.4,92.0,92.0,92.0,10.8,0.0,16.2,97.0,0.0,15.4,170.2,726.5,726.5,726.6,21.0,16.6,0.2,-1.8,0.0,2023-08-03 04:00:00
50,04:05:00,10.3,10.3,10.3,92.0,92.0,92.0,7.6,0.0,15.8,85.0,0.0,15.4,170.2,726.6,726.5,726.6,21.0,16.6,0.2,-2.2,0.0,2023-08-03 04:05:00
51,04:10:00,10.2,10.2,10.3,93.0,92.0,93.0,10.1,1.4,13.7,82.0,0.0,15.4,170.2,726.5,726.5,726.6,21.0,16.6,0.2,-3.1,0.0,2023-08-03 04:10:00
52,04:15:00,10.2,10.2,10.2,93.0,93.0,93.0,14.8,0.0,16.6,66.0,0.0,15.4,170.2,726.6,726.5,726.6,21.0,16.6,0.2,-3.2,0.0,2023-08-03 04:15:00
53,04:20:00,10.1,10.1,10.2,93.0,93.0,93.0,7.2,4.0,13.0,96.0,0.0,15.4,170.2,726.7,726.5,726.7,21.0,16.6,0.2,-2.8,0.0,2023-08-03 04:20:00
54,04:25:00,10.1,10.1,10.1,93.0,93.0,93.0,4.3,1.4,9.7,99.0,0.0,15.4,170.2,726.7,726.5,726.7,21.0,16.6,0.2,-3.1,0.0,2023-08-03 04:25:00
55,04:30:00,10.2,10.1,10.2,92.0,92.0,93.0,5.0,1.8,7.6,108.0,0.0,15.4,170.2,726.6,726.6,726.7,21.0,16.5,0.2,-2.4,0.0,2023-08-03 04:30:00
56,04:35:00,10.2,10.2,10.3,91.0,91.0,92.0,4.3,1.4,9.7,146.0,0.0,15.4,170.2,726.7,726.6,726.7,20.0,16.6,0.2,-1.8,0.0,2023-08-03 04:35:00
57,04:40:00,10.2,10.2,10.2,92.0,91.0,92.0,4.3,0.0,7.6,84.0,0.0,15.4,170.2,726.7,726.6,726.7,20.0,16.5,0.2,-1.8,0.0,2023-08-03 04:40:00
58,04:45:00,10.2,10.2,10.2,92.0,92.0,92.0,1.4,0.0,7.6,56.0,0.0,15.4,170.2,726.7,726.7,726.7,21.0,16.6,0.2,-1.6,0.0,2023-08-03 04:45:00
59,04:50:00,10.1,10.1,10.2,92.0,92.0,92.0,3.2,0.0,5.0,176.0,0.0,15.4,170.2,726.7,726.7,726.8,20.0,16.6,0.2,-1.4,0.0,2023-08-03 04:50:00
60,04:55:00,10.2,10.1,10.2,91.0,91.0,92.0,0.0,0.0,5.0,0.0,0.0,15.4,170.2,726.8,726.7,726.9,21.0,16.6,0.2,-1.0,0.0,2023-08-03 04:55:00
61,05:00:00,10.2,10.2,10.2,91.0,91.0,92.0,1.8,0.0,2.9,78.0,0.0,15.4,170.2,727.0,726.8,727.0,20.0,16.6,0.2,-1.2,0.0,2023-08-03 05:00:00
62,05:05:00,10.2,10.2,10.2,91.0,91.0,91.0,1.8,0.0,3.2,157.0,0.0,15.4,170.2,727.0,727.0,727.0,20.0,16.5,0.2,-1.4,0.0,2023-08-03 05:05:00
63,05:10:00,10.2,10.2,10.2,91.0,91.0,91.0,5.4,0.0,8.3,74.0,0.0,15.4,170.2,727.0,726.9,727.0,21.0,16.5,0.2,-1.1,0.0,2023-08-03 05:10:00
64,05:15:00,10.3,10.3,10.3,91.0,91.0,91.0,4.0,0.0,8.6,144.0,0.0,15.4,170.2,726.9,726.9,727.1,21.0,16.5,0.2,-1.2,0.0,2023-08-03 05:15:00
65,05:20:00,10.5,10.4,10.5,90.0,90.0,90.0,1.4,0.0,7.9,61.0,0.0,15.4,170.2,727.0,727.0,727.1,20.0,16.5,0.2,-1.6,0.0,2023-08-03 05:20:00
66,05:25:00,10.4,10.4,10.5,90.0,90.0,91.0,1.8,0.0,4.0,64.0,0.0,15.4,170.2,727.1,727.1,727.1,21.0,16.5,0.2,-1.9,0.0,2023-08-03 05:25:00
67,05:30:00,10.3,10.3,10.4,90.0,90.0,91.0,1.1,0.0,4.7,157.0,0.0,15.4,170.2,727.1,727.1,727.2,20.0,16.5,0.2,-2.1,0.0,2023-08-03 05:30:00
68,05:35:00,10.2,10.2,10.3,92.0,90.0,92.0,0.0,0.0,1.8,0.0,0.0,15.4,170.2,727.1,727.1,727.2,21.0,16.5,0.2,-3.3,0.0,2023-08-03 05:35:00
69,05:40:00,10.1,10.1,10.2,93.0,92.0,93.0,0.0,0.0,1.4,0.0,0.0,15.4,170.2,727.2,727.1,727.2,20.0,16.5,0.2,-3.2,0.0,2023-08-03 05:40:00
70,05:45:00,10.0,10.0,10.1,92.0,92.0,92.0,1.4,0.0,2.5,175.0,0.0,15.4,170.2,727.1,727.1,727.1,21.0,16.5,0.2,-3.0,0.0,2023-08-03 05:45:00
71,05:50:00,9.8,9.8,10.0,93.0,92.0,93.0,2.5,0.0,2.9,94.0,0.0,15.4,170.2,727.2,727.0,727.2,21.0,16.5,0.2,-1.4,0.0,2023-08-03 05:50:00
72,05:55:00,9.5,9.5,9.7,93.0,93.0,93.0,2.5,1.4,3.2,139.0,0.0,15.4,170.2,727.1,727.1,727.2,20.0,16.5,0.2,3.4,0.0,2023-08-03 05:55:00
73,06:00:00,9.5,9.4,9.5,93.0,93.0,94.0,7.2,0.0,10.4,160.0,0.0,15.4,170.2,727.1,727.1,727.2,20.0,16.5,0.2,10.1,0.0,2023-08-03 06:00:00
74,06:05:00,10.2,9.6,10.2,89.0,89.0,92.0,4.7,0.0,8.3,130.0,0.0,15.4,170.2,727.1,727.1,727.2,21.0,16.5,0.2,21.1,0.0,2023-08-03 06:05:00
75,06:10:00,10.6,10.3,10.6,87.0,87.0,89.0,3.2,0.0,8.6,105.0,0.0,15.4,170.2,727.2,727.1,727.2,20.0,16.5,0.2,36.4,0.0,2023-08-03 06:10:00
76,06:15:00,10.3,10.3,10.7,89.0,87.0,89.0,1.8,0.0,7.2,190.0,0.0,15.4,170.2,727.2,727.2,727.3,20.0,16.5,0.2,41.6,0.0,2023-08-03 06:15:00
77,06:20:00,10.2,10.2,10.2,89.0,89.0,89.0,0.0,0.0,2.2,0.0,0.0,15.4,170.2,727.3,727.3,727.3,20.0,16.5,0.2,49.8,0.0,2023-08-03 06:20:00
78,06:25:00,10.2,10.2,10.2,89.0,89.0,90.0,2.2,0.0,2.2,77.0,0.0,15.4,170.2,727.4,727.3,727.4,20.0,16.5,0.2,56.2,0.0,2023-08-03 06:25:00
79,06:30:00,10.2,10.2,10.3,90.0,89.0,91.0,0.0,0.0,3.2,0.0,0.0,15.4,170.2,727.3,727.2,727.4,20.0,16.5,0.2,75.9,0.0,2023-08-03 06:30:00
80,06:35:00,10.6,10.2,10.6,88.0,86.0,91.0,1.4,0.0,6.5,98.0,0.0,15.4,170.2,727.3,727.2,727.3,20.0,16.5,0.2,93.3,0.0,2023-08-03 06:35:00
81,06:40:00,10.6,10.5,10.7,90.0,89.0,90.0,1.8,0.0,2.9,334.0,0.0,15.4,170.2,727.4,727.3,727.4,20.0,16.5,0.2,119.3,0.0,2023-08-03 06:40:00
82,06:45:00,10.8,10.7,10.8,89.0,89.0,91.0,1.8,0.0,2.9,83.0,0.0,15.4,170.2,727.4,727.4,727.5,20.0,16.5,0.2,156.1,0.0,2023-08-03 06:45:00
83,06:50:00,11.3,10.9,11.3,91.0,89.0,91.0,2.2,0.0,3.2,334.0,0.0,15.4,170.2,727.5,727.4,727.6,21.0,16.5,0.2,157.0,0.0,2023-08-03 06:50:00
84,06:55:00,11.6,11.3,11.6,87.0,87.0,90.0,0.0,0.0,5.8,0.0,0.0,15.4,170.2,727.5,727.5,727.6,20.0,16.5,0.2,164.7,0.0,2023-08-03 06:55:00
85,07:00:00,11.8,11.7,11.9,83.0,83.0,87.0,6.5,0.0,10.1,141.0,0.0,15.4,170.2,727.5,727.5,727.6,20.0,16.5,0.2,210.2,0.0,2023-08-03 07:00:00
86,07:05:00,12.3,12.1,12.3,83.0,79.0,85.0,2.2,0.0,6.8,275.0,0.0,15.4,170.2,727.5,727.5,727.6,21.0,16.5,0.2,204.3,0.0,2023-08-03 07:05:00
87,07:10:00,12.6,12.4,12.6,82.0,82.0,85.0,5.0,0.0,6.8,116.0,0.0,15.4,170.2,727.5,727.5,727.5,20.0,16.5,0.2,332.4,0.0,2023-08-03 07:10:00
88,07:15:00,13.3,12.7,13.3,73.0,73.0,82.0,0.0,0.0,16.9,0.0,0.0,15.4,170.2,727.5,727.5,727.5,20.0,16.5,0.2,320.7,0.0,2023-08-03 07:15:00
89,07:20:00,14.1,13.5,14.1,77.0,73.0,80.0,4.7,0.0,5.8,289.0,0.0,15.4,170.2,727.4,727.4,727.6,20.0,16.5,0.2,362.4,0.0,2023-08-03 07:20:00
90,07:25:00,13.9,13.8,14.0,76.0,73.0,78.0,2.2,0.0,7.6,230.0,0.0,15.4,170.2,727.5,727.5,727.6,20.0,16.5,0.2,365.4,0.0,2023-08-03 07:25:00
91,07:30:00,14.4,14.1,14.4,71.0,71.0,79.0,9.4,0.0,14.0,96.0,0.0,15.4,170.2,727.5,727.5,727.6,20.0,16.5,0.2,380.5,0.0,2023-08-03 07:30:00
92,07:35:00,14.4,14.4,14.5,67.0,66.0,68.0,4.7,0.0,15.8,101.0,0.0,15.4,170.2,727.6,727.5,727.6,20.0,16.5,0.2,414.3,0.0,2023-08-03 07:35:00
93,07:40:00,14.7,14.4,14.7,68.0,67.0,70.0,5.0,0.0,13.0,86.0,0.0,15.4,170.2,727.5,727.5,727.6,20.0,16.5,0.2,452.2,0.0,2023-08-03 07:40:00
94,07:45:00,14.9,14.7,14.9,68.0,66.0,68.0,5.8,0.0,11.9,24.0,0.0,15.4,170.2,727.6,727.5,727.6,20.0,16.5,0.2,450.1,0.0,2023-08-03 07:45:00
95,07:50:00,15.1,15.0,15.1,65.0,65.0,68.0,3.2,0.0,13.0,169.0,0.0,15.4,170.2,727.6,727.6,727.7,20.0,16.5,0.2,494.9,0.0,2023-08-03 07:50:00
96,07:55:00,15.4,15.1,15.4,65.0,65.0,70.0,9.0,1.1,14.0,81.0,0.0,15.4,170.2,727.7,727.6,727.7,20.0,16.5,0.2,473.0,0.0,2023-08-03 07:55:00
97,08:00:00,15.1,15.1,15.4,67.0,63.0,67.0,8.6,0.0,16.9,90.0,0.0,15.4,170.2,727.7,727.7,727.8,20.0,16.5,0.2,386.1,0.0,2023-08-03 08:00:00
98,08:05:00,14.8,14.8,15.0,65.0,64.0,65.0,9.0,2.2,16.9,81.0,0.0,15.4,170.2,727.8,727.7,727.8,20.0,16.5,0.2,472.7,0.0,2023-08-03 08:05:00
99,08:10:00,14.7,14.7,14.7,65.0,64.0,65.0,5.0,0.0,14.4,153.0,0.0,15.4,170.2,727.8,727.8,727.8,20.0,16.4,0.2,489.6,0.0,2023-08-03 08:10:00
100,08:15:00,14.6,14.6,14.8,72.0,64.0,72.0,6.8,3.6,16.6,124.0,0.0,15.4,170.2,727.8,727.8,727.9,20.0,16.5,0.2,486.4,0.0,2023-08-03 08:15:00
101,08:20:00,14.5,14.5,14.6,73.0,71.0,73.0,2.9,1.4,12.2,37.0,0.0,15.4,170.2,727.8,727.8,727.9,20.0,16.5,0.2,364.4,0.0,2023-08-03 08:20:00
102,08:25:00,14.7,14.5,14.7,74.0,73.0,74.0,7.9,0.0,14.8,66.0,0.0,15.4,170.2,728.0,727.8,728.0,20.0,16.5,0.2,580.2,0.0,2023-08-03 08:25:00
103,08:30:00,14.9,14.8,14.9,74.0,73.0,76.0,5.4,0.0,13.7,59.0,0.0,15.4,170.2,727.9,727.9,728.0,20.0,16.5,0.2,675.8,0.0,2023-08-03 08:30:00
104,08:35:00,15.2,14.9,15.2,73.0,73.0,77.0,6.5,0.0,13.0,33.0,0.0,15.4,170.2,728.0,727.9,728.0,20.0,16.5,0.2,751.3,0.0,2023-08-03 08:35:00
105,08:40:00,15.4,15.3,15.5,72.0,70.0,73.0,9.7,0.0,13.0,107.0,0.0,15.4,170.2,728.1,728.0,728.1,20.0,16.5,0.2,793.8,0.0,2023-08-03 08:40:00
106,08:45:00,14.6,14.6,15.2,73.0,72.0,75.0,5.4,2.9,13.3,119.0,0.0,15.4,170.2,728.2,728.0,728.2,20.0,16.5,0.2,642.0,0.0,2023-08-03 08:45:00
107,08:50:00,14.4,14.4,14.5,73.0,73.0,76.0,1.8,0.0,9.7,87.0,0.0,15.4,170.2,728.2,728.1,728.2,20.0,16.4,0.2,463.8,0.0,2023-08-03 08:50:00
108,08:55:00,14.8,14.6,14.8,73.0,73.0,77.0,2.2,0.0,5.0,1.0,0.0,15.4,170.2,728.3,728.2,728.3,20.0,16.5,0.2,242.2,0.0,2023-08-03 08:55:00
109,09:00:00,14.5,14.5,14.9,77.0,75.0,77.0,4.7,0.0,11.9,279.0,0.0,15.4,170.2,728.3,728.2,728.3,20.0,16.4,0.2,224.7,0.0,2023-08-03 09:00:00
110,09:05:00,13.9,13.9,14.3,79.0,78.0,80.0,2.9,1.4,10.1,333.0,0.0,15.4,170.2,728.3,728.3,728.5,20.0,16.4,0.2,211.4,0.0,2023-08-03 09:05:00
111,09:10:00,13.5,13.5,13.8,81.0,79.0,81.0,3.6,1.1,9.7,312.0,0.0,15.4,170.2,728.4,728.3,728.4,20.0,16.4,0.2,216.6,0.0,2023-08-03 09:10:00
112,09:15:00,13.3,13.3,13.4,84.0,82.0,84.0,1.4,0.0,9.0,302.0,0.0,15.4,170.2,728.4,728.3,728.4,20.0,16.4,0.2,214.3,0.0,2023-08-03 09:15:00
113,09:20:00,13.3,13.3,13.3,85.0,83.0,85.0,0.0,0.0,8.6,0.0,0.0,15.4,170.2,728.5,728.4,728.5,20.0,16.4,0.2,205.4,0.0,2023-08-03 09:20:00
114,09:25:00,13.5,13.4,13.5,84.0,84.0,85.0,3.6,0.0,7.6,254.0,0.0,15.4,170.2,728.6,728.5,728.6,20.0,16.4,0.2,263.9,0.0,2023-08-03 09:25:00
115,09:30:00,13.4,13.4,13.6,83.0,82.0,85.0,5.0,0.0,8.3,280.0,0.0,15.4,170.2,728.6,728.5,728.6,20.0,16.4,0.2,279.9,0.0,2023-08-03 09:30:00
116,09:35:00,13.6,13.5,13.6,82.0,82.0,84.0,5.4,0.0,8.3,310.0,0.0,15.4,170.2,728.5,728.4,728.5,20.0,16.4,0.2,213.5,0.0,2023-08-03 09:35:00
117,09:40:00,13.6,13.6,13.6,83.0,82.0,83.0,4.0,0.0,8.3,314.0,0.0,15.4,170.2,728.6,728.5,728.6,20.0,16.4,0.2,249.9,0.0,2023-08-03 09:40:00
118,09:45:00,13.8,13.6,13.8,83.0,80.0,83.0,2.2,0.0,6.5,337.0,0.0,15.4,170.2,728.6,728.5,728.6,20.0,16.4,0.2,342.3,0.0,2023-08-03 09:45:00
119,09:50:00,14.1,13.8,14.1,83.0,83.0,84.0,0.0,0.0,5.0,0.0,0.0,15.4,170.2,728.5,728.5,728.6,20.0,16.4,0.2,249.6,0.0,2023-08-03 09:50:00
120,09:55:00,14.4,14.2,14.4,80.0,80.0,84.0,2.5,0.0,4.0,346.0,0.0,15.4,170.2,728.6,728.5,728.6,20.0,16.4,0.2,203.6,0.0,2023-08-03 09:55:00
121,10:00:00,14.4,14.4,14.4,80.0,79.0,80.0,0.0,0.0,5.4,0.0,0.0,15.4,170.2,728.6,728.6,728.7,20.0,16.4,0.2,187.4,0.0,2023-08-03 10:00:00
122,10:05:00,14.2,14.2,14.5,80.0,79.0,82.0,4.3,0.0,9.7,251.0,0.0,15.4,170.2,728.6,728.6,728.7,20.0,16.4,0.2,157.0,0.0,2023-08-03 10:05:00
123,10:10:00,13.9,13.9,14.1,80.0,80.0,81.0,2.5,1.1,7.2,332.0,0.0,15.4,170.2,728.5,728.5,728.7,20.0,16.4,0.2,187.9,0.0,2023-08-03 10:10:00
124,10:15:00,13.8,13.8,13.9,82.0,81.0,82.0,6.5,0.0,9.4,329.0,0.0,15.4,170.2,728.6,728.6,728.7,20.0,16.4,0.2,224.6,0.0,2023-08-03 10:15:00
125,10:20:00,13.9,13.7,13.9,88.0,83.0,88.0,1.1,0.0,4.3,321.0,0.0,15.4,170.2,728.6,728.6,728.7,20.0,16.4,0.2,200.2,0.0,2023-08-03 10:20:00
126,10:25:00,14.0,13.9,14.0,87.0,86.0,88.0,2.5,0.0,4.0,337.0,0.0,15.4,170.2,728.6,728.6,728.7,20.0,16.4,0.2,148.9,0.0,2023-08-03 10:25:00
127,10:30:00,14.0,14.0,14.0,87.0,86.0,87.0,1.4,0.0,2.9,286.0,0.0,15.4,170.2,728.7,728.6,728.8,20.0,16.4,0.2,106.9,0.0,2023-08-03 10:30:00
128,10:35:00,13.8,13.8,14.0,89.0,88.0,89.0,0.0,0.0,6.8,0.0,0.0,15.4,170.2,728.7,728.7,728.7,20.0,16.4,0.2,81.9,0.0,2023-08-03 10:35:00
129,10:40:00,13.7,13.7,13.8,89.0,88.0,90.0,3.2,0.0,6.5,301.0,0.0,15.4,170.2,728.8,728.7,728.8,20.0,16.4,0.2,68.9,0.0,2023-08-03 10:40:00
130,10:45:00,13.6,13.6,13.7,89.0,89.0,90.0,1.8,0.0,5.4,319.0,0.0,15.4,170.2,728.7,728.7,728.8,20.0,16.4,0.2,70.0,0.0,2023-08-03 10:45:00
